Date,Open,High,Low,Close,Adj Close,Volume
2014-11-03,46.610001,46.970001,45.730000,46.250000,43.226120,494400
2014-11-04,46.360001,47.099998,45.680000,46.700001,43.646698,457300
2014-11-05,48.000000,50.389999,46.860001,49.520000,46.282318,801300
2014-11-06,49.169998,50.660000,49.169998,50.490002,47.188911,328400
2014-11-07,50.380001,51.250000,49.590000,50.080002,46.935863,397900
2014-11-10,50.259998,50.529999,49.779999,50.410000,47.245132,216900
2014-11-11,50.220001,50.230000,49.750000,50.110001,46.963970,273700
2014-11-12,49.970001,50.380001,49.790001,50.189999,47.038960,198100
2014-11-13,50.070000,50.799999,50.040001,50.150002,47.001457,141500
2014-11-14,50.080002,50.430000,49.750000,50.009998,46.870255,127300
2014-11-17,50.070000,50.169998,48.860001,48.959999,45.886169,206900
2014-11-18,49.189999,49.500000,48.799999,49.270000,46.176720,202100
2014-11-19,49.169998,49.869999,48.639999,49.209999,46.120476,205700
2014-11-20,48.919998,51.410000,48.889999,51.200001,47.985538,349600
2014-11-21,51.849998,51.939999,50.599998,50.650002,47.470066,232500
2014-11-24,50.619999,51.490002,50.490002,50.930000,47.732491,267700
2014-11-25,51.919998,52.970001,51.560001,52.169998,48.894634,342400
2014-11-26,51.990002,52.630001,51.650002,52.529999,49.232037,205100
2014-11-28,52.770000,54.799999,52.770000,52.779999,49.466343,173300
2014-12-01,52.900002,54.500000,52.900002,53.730000,50.356705,515100
2014-12-02,53.700001,54.130001,53.310001,53.930000,50.544147,206500
2014-12-03,53.919998,54.849998,53.549999,54.400002,50.984638,234800
2014-12-04,54.509998,54.689999,53.740002,54.060001,50.665977,274900
2014-12-05,54.029999,54.470001,53.330002,54.110001,50.712841,216500
2014-12-08,53.830002,55.209999,53.509998,54.500000,51.078362,319300
2014-12-09,53.950001,56.040001,53.509998,55.849998,52.343605,639300
2014-12-10,55.700001,56.090000,54.480000,54.560001,51.134594,326000
2014-12-11,54.959999,56.150002,54.959999,55.529999,52.043713,311200
2014-12-12,54.860001,57.000000,54.860001,56.389999,52.849701,406400
2014-12-15,56.689999,57.000000,54.869999,56.020000,52.502934,537300
2014-12-16,56.080002,56.230000,54.560001,54.590000,51.162716,397700
2014-12-17,54.689999,55.250000,53.790001,55.099998,51.640690,441600
2014-12-18,55.630001,55.950001,54.570000,54.799999,51.359520,422000
2014-12-19,54.869999,54.970001,53.740002,53.799999,50.422306,612500
2014-12-22,54.090000,55.639999,53.660000,55.220001,51.753155,392400
2014-12-23,55.279999,55.889999,54.860001,55.099998,51.640690,205600
2014-12-24,55.090000,56.220001,54.810001,55.360001,51.884369,136300
2014-12-26,55.700001,56.200001,55.270000,55.619999,52.128040,136700
2014-12-29,55.730000,56.480000,55.650002,55.730000,52.231136,235900
2014-12-30,55.630001,56.279999,55.150002,55.400002,51.921856,190900
2014-12-31,55.689999,56.630001,55.590000,55.799999,52.296734,343400
2015-01-02,56.349998,57.220001,55.919998,57.000000,53.421406,401800
2015-01-05,56.810001,58.090000,56.509998,57.389999,53.786919,488800
2015-01-06,58.009998,58.090000,56.650002,57.750000,54.124317,398600
2015-01-07,57.930000,60.779999,57.619999,60.509998,56.711033,655600
2015-01-08,61.110001,62.130001,60.889999,61.529999,57.666996,543100
2015-01-09,61.330002,61.959999,61.110001,61.790001,57.910671,247900
2015-01-12,61.980000,62.619999,61.619999,62.049999,58.154346,235800
2015-01-13,62.490002,63.709999,62.369999,63.049999,59.091564,271500
